Neo Reference ID;name;diameter;close_approach_date;velocity;miss_distance;orbiting_body;Orbit Determination Date;Inclination;is_hazardous
3781708;3781708;0.0340910187;2001-11-22;93974.9771207758;71905272.0;Earth;2017-09-25 13:12:02;0.9523820604005262;False
3102702;3102702;0.411187571;2001-12-08;60332.9084309995;32238712.0;Earth;2017-04-06 09:15:42;27.98554011009342;False
2329390;2329390;0.9419763057;2001-12-08;51354.9480854369;64552664.0;Earth;2017-04-06 09:23:37;27.93419922611771;False
2350713;2350713;0.4305662442;2001-12-08;17503.7150226083;47063144.0;Earth;2017-04-06 09:23:06;6.745458483604939;False
2413123;2413123;0.9419763057;2001-12-08;26327.1933781623;29086514.0;Earth;2017-04-06 09:21:35;10.93590309556891;False
3309287;3309287;0.2844722965;2001-12-08;36032.7719111965;18743218.0;Earth;2017-04-06 09:09:36;10.9307018060901;False
3619732;3619732;0.0986370281;2001-12-08;56514.4723828418;14841221.0;Earth;2017-04-06 08:47:43;29.06260463753233;False
3102709;3102709;0.0494356193;2001-12-15;67892.7763236373;1333020.375;Earth;2017-04-06 09:15:40;1.628729702931391;False
2011054;2011054;2.3661375011;2001-12-15;25347.6233129727;30224856.0;Earth;2017-04-06 09:29:54;3.077118482372984;False
2416151;2416151;0.4305662442;2001-12-15;32420.7870128298;64883708.0;Earth;2017-04-06 09:21:23;4.576647731806468;True
2163364;2163364;1.0328564805;2001-12-22;79985.3345276936;64829132.0;Earth;2017-04-06 09:26:15;4.188515649583878;True
2363163;2363163;1.6369672047;2001-12-22;56796.6899961997;21492522.0;Earth;2017-04-06 09:22:45;26.81424345669269;False
3102700;3102700;0.3119176705;2001-12-22;44855.6214472085;16640310.0;Earth;2017-04-06 09:15:43;21.9631376510329;False
3154513;3154513;0.3420109247;2001-12-22;65545.6166254066;47715988.0;Earth;2016-05-18 06:16:37;23.89902642774379;False
3364640;3364640;0.1361570015;2001-12-22;48438.3630770867;54099712.0;Earth;2017-04-06 09:07:16;8.349558505329266;False
3398652;3398652;0.6223575734;2001-12-22;80011.0689384935;46509160.0;Earth;2017-04-06 09:04:50;26.45624870771064;True
3591611;3591611;0.358129403;2001-12-22;51306.881696834;56166132.0;Earth;2017-04-06 08:51:44;28.05590626610807;True
3701710;3701710;0.5675968529;2001-12-22;72853.1971304731;56519456.0;Earth;2017-04-06 08:36:58;28.39933563774212;False
2467352;2467352;0.3266178974;2001-12-22;65545.5402798343;47715972.0;Earth;2017-04-06 09:19:26;23.89932941585244;False
3063789;3063789;0.0986370281;2002-01-08;36975.1009787464;50678060.0;Earth;2017-04-06 09:16:44;11.74281001245522;False
3102728;3102728;0.411187571;2002-01-08;60790.823008267;10052772.0;Earth;2017-04-06 09:27:39;29.89071890738428;True
3102762;3102762;0.0899580388;2002-01-08;21096.4096208537;6414966.0;Earth;2017-04-06 09:15:33;10.74760091756775;False
3144532;3144532;1.0328564805;2002-01-08;76439.7409165589;57887812.0;Earth;2017-04-06 09:14:30;43.38514381173213;False
3276398;3276398;0.2259643771;2002-01-08;75881.8751425978;65244200.0;Earth;2017-04-06 09:11:07;5.570152515847995;False
3736405;3736405;0.1361570015;2002-01-08;21399.5815135762;23117336.0;Earth;2017-04-06 08:30:00;4.387161439366835;False
2373579;2373579;1.0815335068;2002-01-15;70828.678210293;62372936.0;Earth;2017-04-06 09:22:28;18.33017806794783;False
3444300;3444300;0.0472106499;2002-01-15;28960.8010419763;2304286.5;Earth;2017-04-06 09:01:39;5.557784937909962;False
2004660;2004660;1.3615700154;2002-01-22;19507.8547349629;4341920.5;Earth;2017-07-27 06:21:49;1.431697832801353;True
2416002;2416002;0.4721064988;2002-01-22;63142.3388941524;25789422.0;Earth;2017-04-06 09:21:23;27.75263660449618;False
3114020;3114020;0.5420507863;2002-01-22;42791.6195307972;36787116.0;Earth;2017-04-06 09:15:29;20.73281965400971;False
3409651;3409651;0.7145621017;2002-01-22;119557.8759038965;54588892.0;Earth;2017-04-06 09:03:37;14.58526317114164;False
3720978;3720978;0.5176544822;2002-01-22;44505.6366810877;73803152.0;Earth;2017-04-06 08:33:13;21.28546587467291;True
3092114;3092114;0.0311917671;2002-01-22;36556.7759453344;40005336.0;Earth;2017-04-06 09:18:21;12.38480390588035;False
3114033;3114033;0.0247765013;2002-02-08;80508.9765346236;476655.78125;Earth;2017-04-06 09:15:27;6.818845543174323;False
3712472;3712472;0.3926810818;2002-02-08;26184.2084646192;66504164.0;Earth;2017-04-06 08:35:24;11.26084363859968;False
3485263;3485263;0.1714115092;2002-02-15;36203.8847969808;13560981.0;Earth;2017-04-06 08:58:37;7.591957852125675;False
3743123;3743123;0.1241766613;2002-02-15;68844.3465375669;60963992.0;Earth;2017-09-03 06:18:06;27.72270532641191;False
3114037;3114037;0.411187571;2002-02-22;36886.0661709844;19302166.0;Earth;2017-04-06 09:15:26;15.71068627549974;False
3404494;3404494;0.0859092601;2002-02-22;47656.5113061994;36195692.0;Earth;2017-04-06 09:04:13;19.1602708720139;False
3684008;3684008;0.3420109247;2002-02-22;94773.4073791495;60445988.0;Earth;2017-04-06 08:39:07;24.56842188077443;False
3768016;3768016;0.1425738833;2002-02-22;35179.7344543835;69044416.0;Earth;2017-06-02 06:17:28;4.373603626605576;False
2334412;2334412;0.5420507863;2002-03-08;27314.9470115383;47519616.0;Earth;2017-04-06 09:23:25;13.02565861435315;False
2366470;2366470;0.7835017643;2002-03-08;42912.0594279014;45851456.0;Earth;2017-04-06 09:22:38;22.81163393068277;False
3117427;3117427;0.0783501764;2002-03-08;37029.9682370052;465270.46875;Earth;2017-04-06 09:15:22;1.557553733122076;False
3117446;3117446;0.0941976306;2002-03-08;33051.8007655715;1833465.5;Earth;2017-04-06 09:15:19;6.628118117921677;False
3645650;3645650;0.0941976306;2002-03-08;25054.1651731318;52324968.0;Earth;2017-04-06 08:45:08;10.21647757530511;False
3729843;3729843;0.2157943048;2002-03-08;79904.5756220567;43621872.0;Earth;2017-04-06 08:31:25;5.716347666475077;False
3150768;3150768;0.0748238376;2002-03-08;52789.3099137374;58931312.0;Earth;2017-04-06 09:14:18;15.2670628659249;False
3114105;3114105;0.1968067451;2002-03-15;43780.1589570344;8372458.5;Earth;2017-04-06 09:15:24;11.29106430009123;False
2163250;2163250;4.7210649881;2002-03-15;74112.2081624995;59520076.0;Earth;2017-08-25 06:19:43;35.0223169525111;False
2191094;2191094;0.5675968529;2002-03-15;85943.029657235;11726606.0;Earth;2017-04-06 09:25:41;32.16736490249038;False
2326388;2326388;1.3615700154;2002-03-15;57779.0352610891;38141212.0;Earth;2017-09-27 06:52:20;17.95351070629344;False
3117468;3117468;0.1879489824;2002-03-15;51709.0312080673;6134378.0;Earth;2017-06-21 06:17:20;9.488402611056026;False
3274304;3274304;0.2157943048;2002-03-15;40042.2714734524;24191576.0;Earth;2017-07-31 11:21:30;20.89051623727846;False
3092487;3092487;0.2827743279;2002-03-22;29632.7090334977;66583140.0;Earth;2017-04-06 09:15:51;19.40548057721386;False
3117436;3117436;0.0651688382;2002-03-22;37414.9398717454;2429906.75;Earth;2017-04-06 09:15:20;3.797745909913104;False
2141354;2141354;1.9680674509;2002-03-22;46820.1480168028;47703216.0;Earth;2017-08-01 06:18:44;10.91643992709939;False
3072196;3072196;0.0748238376;2002-03-22;26270.1518035272;11857280.0;Earth;2017-04-06 09:16:29;11.63229032649051;False
3634614;3634614;0.0542050786;2002-03-22;32427.7848777243;27974464.0;Earth;2017-04-06 08:46:10;14.59722741209398;False
3092296;3092296;0.0820427065;2002-04-08;23181.5706732143;7239851.5;Earth;2017-04-06 09:16:26;4.625123200742138;False
3601557;3601557;0.1425738833;2002-04-08;47384.4666982698;43957680.0;Earth;2017-04-05 04:44:30;3.286881857930199;False
3772698;3772698;0.4242677089;2002-04-08;68357.0863486663;56968096.0;Earth;2017-09-21 06:19:47;33.19042336656026;False
3752903;3752903;0.2060819612;2002-04-08;40037.5666784318;31344412.0;Earth;2017-06-15 06:19:18;18.03497987336542;False
3125003;3125003;0.3420109247;2002-04-15;55139.9574043703;11794832.0;Earth;2017-04-06 09:15:11;8.830020810798137;True
3144153;3144153;0.4943561926;2002-04-15;59660.3260402052;69021056.0;Earth;2017-01-02 06:16:53;21.53021360309252;False
2480922;2480922;0.4721064988;2002-04-15;59660.3467274922;69021064.0;Earth;2017-04-06 09:18:54;21.53033655672254;False
3549392;3549392;1.1325046106;2002-04-22;93639.6657336942;72517488.0;Earth;2017-04-06 08:56:16;9.804909089772575;True
3634185;3634185;0.5176544822;2002-04-22;67369.1139184237;65989308.0;Earth;2017-04-06 08:46:16;29.57705078610708;True
3713268;3713268;0.2978790628;2002-04-22;56287.0707034356;56217444.0;Earth;2017-04-05 06:17:36;26.71342371524361;False
3768016;3768016;0.1425738833;2002-04-22;57640.7313825815;59553232.0;Earth;2017-06-02 06:17:28;4.373603626605576;False
3774009;3774009;0.1377970686;2002-04-22;35990.4050088936;22550710.0;Earth;2017-06-24 06:19:51;18.49508982871804;False
2194386;2194386;2.3661375011;2002-05-08;55984.9809306427;18606760.0;Earth;2017-09-25 06:52:00;13.66239764775096;False
2363267;2363267;0.6223575734;2002-05-08;44225.6382564761;24876902.0;Earth;2017-04-06 09:22:44;19.76193513750002;False
3020976;3020976;0.2594418179;2002-05-08;64079.4660596917;11560949.0;Earth;2017-04-06 09:17:27;25.92223659800189;True
3068066;3068066;0.0375007522;2002-05-08;43259.2607080364;41197432.0;Earth;2017-04-06 09:16:34;5.773028568055079;False
3333489;3333489;0.2157943048;2002-05-08;32612.7435783971;50080680.0;Earth;2017-04-06 09:08:38;14.47305329316834;False
3614397;3614397;0.3420109247;2002-05-08;69180.3617219906;38935700.0;Earth;2017-04-16 06:14:05;35.59247012942951;True
2036236;2036236;3.9268108181;2002-05-15;127641.4222242942;36612108.0;Earth;2017-04-06 09:29:14;58.04213986892562;False
3120892;3120892;0.7835017643;2002-05-15;81913.8310501795;21815516.0;Earth;2017-04-06 09:15:14;30.10883916871144;True
3519519;3519519;0.0472106499;2002-05-15;39360.5006611925;37065352.0;Earth;2017-04-06 08:57:39;20.66296269239206;False
3691354;3691354;0.0472106499;2002-05-15;22797.4721295477;17834808.0;Earth;2017-04-06 08:38:21;6.066858416594299;False
3120890;3120890;0.7145621017;2002-05-22;68631.5324754068;71402736.0;Earth;2017-05-03 06:18:20;38.9971698204352;False
3746620;3746620;0.1241766613;2002-05-22;94878.9841922791;67183216.0;Earth;2017-04-06 08:27:31;7.214887259852437;False
3455099;3455099;0.0247765013;2002-05-22;32416.8734387398;42973840.0;Earth;2017-04-06 09:00:55;12.38971287848155;False
2488580;2488580;0.7145621017;2002-05-22;68631.5326009464;71402736.0;Earth;2017-05-15 19:01:32;38.99895641793801;False
3154520;3154520;0.0542050786;2002-06-08;59913.4321177718;59498380.0;Earth;2017-04-06 09:14:03;10.79535768733347;False
3261402;3261402;0.4721064988;2002-06-08;84220.4342780716;74278784.0;Earth;2016-12-25 06:18:19;14.90243924908494;False
3446242;3446242;0.2844722965;2002-06-08;49652.5266404716;41705832.0;Earth;2017-04-06 09:01:22;4.779855778890266;False
2481025;2481025;0.4508582062;2002-06-08;84220.5284210131;74278848.0;Earth;2017-04-06 09:18:50;14.90253720592457;False
3762440;3762440;0.0859092601;2002-06-08;21452.3247687976;51644680.0;Earth;2017-05-05 06:17:57;12.98883647925563;False
3127403;3127403;0.3420109247;2002-06-15;42439.4037699646;20435634.0;Earth;2017-04-06 09:15:05;19.52001736855758;False
3600105;3600105;0.0187948982;2002-06-15;20977.292464927;31649460.0;Earth;2017-04-06 08:50:43;3.308377785029591;False
3686271;3686271;1.3615700154;2002-06-15;107548.5324637138;69422936.0;Earth;2016-08-15 06:15:58;21.0926904911111;False
2472263;2472263;1.3615700154;2002-06-15;107548.2032172372;69422496.0;Earth;2017-04-06 09:19:10;21.09093450411412;False
2005604;2005604;2.1579430484;2002-06-22;37834.4479634006;11489707.0;Earth;2017-05-29 06:18:27;4.713586625633988;True
3295788;3295788;0.2259643771;2002-06-22;73776.7003242251;68891656.0;Earth;2016-11-08 06:18:48;7.708022661390256;False
2475016;2475016;0.2259643771;2002-06-22;73776.6956494627;68891640.0;Earth;2017-04-06 09:19:05;7.708718200333485;False
3127392;3127392;0.7145621017;2002-07-08;58589.8187375804;33017070.0;Earth;2017-04-06 09:15:06;6.140257460853077;False
3127393;3127393;0.5176544822;2002-07-08;18863.0651502051;22239342.0;Earth;2017-04-06 09:15:05;6.394433373596701;False
3672464;3672464;0.0783501764;2002-07-08;32713.8795099366;46318816.0;Earth;2017-04-06 08:40:23;13.31622745553155;False
3711174;3711174;0.2594418179;2002-07-08;13161.1384000931;48403520.0;Earth;2017-04-06 08:35:30;5.671502216917117;False
2302591;2302591;0.6824015094;2002-07-15;17536.7403217202;43599712.0;Earth;2017-04-06 09:24:07;12.11108901835089;False
2459872;2459872;0.130028927;2002-07-15;57043.1266220761;70342888.0;Earth;2017-09-28 06:49:30;4.804114507035086;False
3363697;3363697;0.0986370281;2002-07-15;36603.5452285946;49053080.0;Earth;2017-04-06 09:07:21;0.5128147726831948;False
3605885;3605885;0.411187571;2002-07-15;35953.9680547923;61676684.0;Earth;2017-04-06 08:49:31;13.43041949039364;False
3170231;3170231;0.2844722965;2002-07-22;52449.6176631277;56073652.0;Earth;2017-04-06 09:13:21;7.612151869425832;True
3350632;3350632;0.3420109247;2002-07-22;75534.1373776122;21201520.0;Earth;2016-10-04 06:44:48;5.471217844637127;True
3449054;3449054;0.2366137501;2002-07-22;12677.4722977259;65908836.0;Earth;2017-06-17 06:17:07;7.916406626736255;True
2475534;2475534;0.3420109247;2002-07-22;75534.1830949428;21201594.0;Earth;2017-09-27 06:52:31;5.47144207658483;True
3771017;3771017;0.4305662442;2002-07-22;45803.0025275414;55514440.0;Earth;2017-04-24 06:22:36;16.48988169605545;False
2450203;2450203;0.5943468684;2002-08-08;38357.5817091424;32523682.0;Earth;2017-04-06 09:20:13;19.97141594913261;False
3703247;3703247;0.2157943048;2002-08-08;85402.0472711504;62681188.0;Earth;2017-04-06 08:36:34;9.291635436389852;False
3725659;3725659;0.0748238376;2002-08-08;47716.804088235;13044207.0;Earth;2017-04-06 08:32:31;2.05798822746254;False
2141761;2141761;2.1579430484;2002-08-15;37859.3759205446;55827428.0;Earth;2017-04-06 09:27:29;18.90345061022195;False
2367943;2367943;0.0941976306;2002-08-15;27900.0878715207;13808486.0;Earth;2017-04-06 09:22:36;11.60915288087941;False
3014792;3014792;0.3926810818;2002-08-15;24573.5441123833;64308828.0;Earth;2017-09-20 06:18:03;15.6285748814065;False
3117446;3117446;0.0941976306;2002-08-15;40545.8333727577;56255980.0;Earth;2017-04-06 09:15:19;6.628118117921677;False
3131064;3131064;1.30028927;2002-08-15;49393.9256865728;63253944.0;Earth;2017-04-06 09:15:01;26.79932092203626;False
3133157;3133157;0.6824015094;2002-08-15;47295.5522891868;12642297.0;Earth;2017-04-06 09:14:56;22.22711640610206;False
3552523;3552523;0.0622357573;2002-08-15;43707.2284804882;54016772.0;Earth;2017-04-06 08:55:37;4.560152092259355;False
3630638;3630638;0.2844722965;2002-08-15;20026.6074279859;66498408.0;Earth;2017-04-06 08:46:35;3.872223248079328;False
3132128;3132128;0.2477650126;2002-08-22;35554.4360968029;9444389.0;Earth;2017-04-06 09:14:59;6.584502128174102;True
2363305;2363305;0.3119176705;2002-08-22;16583.1278934058;5694558.0;Earth;2017-04-28 06:20:42;3.501435128556312;True
3558387;3558387;0.4508582062;2002-08-22;76681.9056980844;40506416.0;Earth;2017-04-06 08:54:13;20.11205823947074;True
3724113;3724113;0.4305662442;2002-08-22;17336.6908996219;69404832.0;Earth;2017-04-06 08:32:46;9.403324760591122;False
3726511;3726511;0.4943561926;2002-08-22;57816.2979712519;15207859.0;Earth;2017-04-06 08:32:22;16.12663522341424;False
3134269;3134269;0.0494356193;2002-09-08;22693.3544898326;4064364.5;Earth;2017-04-06 09:14:53;6.187272522093209;False
2387668;2387668;0.4943561926;2002-09-08;61041.7590523582;4595111.5;Earth;2017-04-06 09:22:06;22.89329309407158;True
2408980;2408980;1.1325046106;2002-09-08;78364.457901716;21682522.0;Earth;2017-04-06 09:21:44;15.05073276876587;False
3459484;3459484;0.1361570015;2002-09-08;93432.720850619;63507544.0;Earth;2017-04-06 09:00:35;20.34537537118888;False
3648206;3648206;0.130028927;2002-09-08;53173.1897577684;23923602.0;Earth;2017-04-06 08:44:40;6.472294291414179;False
2088710;2088710;1.7948988478;2002-09-15;42037.5978230922;64635808.0;Earth;2017-04-06 09:28:23;21.90092881542424;False
3560057;3560057;0.0342010925;2002-09-15;28354.1035221095;12010885.0;Earth;2017-04-06 08:54:03;13.93227736665582;False
3766334;3766334;0.1492931834;2002-09-15;36446.1577133148;45216792.0;Earth;2017-04-06 08:21:11;13.21059097460447;False
3603128;3603128;0.2060819612;2002-09-15;56919.254343737;60203716.0;Earth;2017-05-03 06:19:10;19.80932507185338;False
2085640;2085640;0.358129403;2002-09-22;35606.4196372376;14576967.0;Earth;2017-04-06 09:28:39;4.513110481705398;True
2387648;2387648;0.7835017643;2002-09-22;51321.4585895603;74781600.0;Earth;2017-04-06 09:22:06;28.8735791048495;False
3134264;3134264;0.411187571;2002-09-22;33059.3714260779;30407598.0;Earth;2017-04-06 09:14:53;13.54184723806724;False
3136733;3136733;0.4721064988;2002-10-08;13693.7394576078;32694006.0;Earth;2017-04-06 09:14:49;6.425353858784675;False
3327141;3327141;0.2259643771;2002-10-08;17208.6152317103;42979520.0;Earth;2017-04-06 09:08:55;8.894222432579726;False
2354182;2354182;0.4305662442;2002-10-08;26189.8288927779;50487804.0;Earth;2017-04-06 09:23:01;8.701003532177795;True
2401954;2401954;1.0328564805;2002-10-08;56617.078303345;44619224.0;Earth;2017-07-03 06:20:29;1.327445308802628;True
3293790;3293790;0.0450858206;2002-10-08;46586.0893836352;6449812.5;Earth;2017-04-06 09:10:16;25.6315256144214;False
3758924;3758924;0.4305662442;2002-10-08;19679.6248162556;55124796.0;Earth;2017-04-06 08:24:12;14.31396093732295;False
3767262;3767262;0.4721064988;2002-10-08;62994.4020175223;41051920.0;Earth;2017-06-02 06:17:00;10.9333537172155;False
3180147;3180147;0.1425738833;2002-10-15;63745.823973488;50507120.0;Earth;2017-04-06 09:12:54;4.418289253793989;False
3354740;3354740;0.3420109247;2002-10-15;94474.1488710474;63741348.0;Earth;2017-04-06 09:07:45;19.43556818077484;False
3548887;3548887;0.0149293183;2002-10-15;39358.4717645845;38624548.0;Earth;2017-04-06 08:56:18;1.154579117801091;False
3549618;3549618;0.3750075218;2002-10-15;47673.4490679298;49360996.0;Earth;2017-04-16 06:14:05;26.28911314058858;True
3603226;3603226;0.5176544822;2002-10-22;68191.2440307734;63854496.0;Earth;2017-05-16 06:22:30;36.32754126280618;False
3613389;3613389;0.1492931834;2002-10-22;55318.9819439959;43334396.0;Earth;2017-04-06 08:48:22;5.455717339594915;False
2495168;2495168;0.5176544822;2002-10-22;68191.24387342;63854496.0;Earth;2017-06-12 13:24:40;36.32754126235442;False
2283729;2283729;1.5632915441;2002-11-08;34510.4355263664;62086804.0;Earth;2017-04-06 09:24:20;20.20505107039967;False
2450237;2450237;0.1563291544;2002-11-08;19744.3345245072;7090254.0;Earth;2017-04-06 09:20:13;2.101259044198384;False
3576629;3576629;0.5176544822;2002-11-08;40317.2062022329;48718216.0;Earth;2017-04-06 08:52:59;11.44962927635924;False
3725757;3725757;0.0430566244;2002-11-08;20871.0620330211;44422300.0;Earth;2017-04-06 08:32:31;1.630523002184004;False
3065824;3065824;0.4508582062;2002-11-15;59307.2587584126;55874472.0;Earth;2017-04-06 09:16:40;20.13600658022596;False
3170202;3170202;0.5176544822;2002-11-15;43804.1620991419;47839592.0;Earth;2017-04-06 09:13:26;19.46966271901142;False
3519453;3519453;0.023661375;2002-11-15;23990.6108802952;55458624.0;Earth;2017-04-06 08:57:40;2.521330955804476;False
2154302;2154302;1.7948988478;2002-11-22;69559.8318313279;30218916.0;Earth;2017-06-28 06:18:36;28.81905420819335;True
3408650;3408650;0.0284472297;2002-11-22;32409.2224735964;41847528.0;Earth;2017-04-06 09:20:30;6.887124889254247;False
3467314;3467314;0.3119176705;2002-11-22;15711.3652807438;45458880.0;Earth;2016-08-09 06:17:42;6.844175504841998;False
2470975;2470975;0.3119176705;2002-11-22;15711.3934797969;45458916.0;Earth;2017-04-06 09:19:13;6.844233517448826;False
3764727;3764727;0.0103285648;2002-11-22;37914.129293369;19072550.0;Earth;2017-04-06 08:21:58;0.6467351461787517;False
2417201;2417201;0.6824015094;2002-12-08;67571.0954982572;64355120.0;Earth;2017-04-06 09:21:19;34.1457559572319;False
3690051;3690051;0.5176544822;2002-12-08;44390.0789557668;61196952.0;Earth;2017-04-06 08:38:34;24.21455870601213;True
2302169;2302169;0.6223575734;2002-12-15;110631.1273093847;63182924.0;Earth;2017-04-06 09:24:07;25.39730481828331;True
2345705;2345705;1.1325046106;2002-12-15;77923.5627407256;41078724.0;Earth;2017-09-08 06:18:16;31.02287422538695;False
2434188;2434188;1.0328564805;2002-12-15;60780.4445432887;68708512.0;Earth;2017-06-04 06:18:14;23.34522109047897;True
3145501;3145501;1.1325046106;2002-12-15;62982.6648579684;73620400.0;Earth;2016-11-07 06:19:46;33.6785753518744;False
3307228;3307228;0.3420109247;2002-12-15;75077.0183947334;60037156.0;Earth;2017-04-06 09:09:38;17.21951849748949;True
3646599;3646599;0.7482383761;2002-12-15;98863.3919446294;70440928.0;Earth;2016-12-31 06:19:01;18.14867878219412;True
3759293;3759293;0.1132504611;2002-12-15;47864.5622022146;18510590.0;Earth;2017-04-06 08:23:59;5.152429791312739;False
2474425;2474425;1.0328564805;2002-12-15;62982.6823975759;73620416.0;Earth;2017-05-29 06:19:20;33.68128387536535;False
2482796;2482796;0.7482383761;2002-12-15;98863.3788498921;70440904.0;Earth;2017-09-26 06:51:55;18.14805013584654;True
2152754;2152754;0.8995803882;2002-12-22;60728.3165815229;57675052.0;Earth;2017-04-06 09:27:13;2.020707347929493;True
2345722;2345722;1.3615700154;2002-12-22;88873.7037971342;62530196.0;Earth;2017-04-06 09:23:12;18.5083156822812;False
2441304;2441304;0.3926810818;2002-12-22;10073.4720272839;41992532.0;Earth;2017-04-06 09:20:30;2.661019351558381;False
3025766;3025766;0.2259643771;2002-12-22;108611.9555820196;68774704.0;Earth;2017-04-06 09:17:11;2.031544612122285;True
3276398;3276398;0.2259643771;2002-12-22;33217.2670197637;11335098.0;Earth;2017-04-06 09:11:07;5.570152515847995;False
3309832;3309832;0.0714562102;2002-12-22;33054.9932123556;19772834.0;Earth;2017-04-06 09:09:32;15.59032967559832;False
3627109;3627109;0.0206081961;2002-12-22;48503.5575504138;60949260.0;Earth;2017-04-06 08:46:42;1.888478333671854;False
3674659;3674659;0.1132504611;2002-12-22;31292.9561480208;70671784.0;Earth;2017-04-06 08:39:40;7.756198316474172;False
3147550;3147550;0.0472106499;2003-01-08;39385.2387132137;8049676.0;Earth;2017-04-06 09:14:23;7.069443565157683;False
2052381;2052381;0.5943468684;2003-01-08;5028.0276882903;27149534.0;Earth;2017-04-06 09:29:07;7.725425258340326;False
2267221;2267221;0.6516883822;2003-01-08;126468.1465238275;62673688.0;Earth;2017-08-05 06:18:39;1.660280612530236;True
3102762;3102762;0.0899580388;2003-01-08;21004.9076191971;5850709.0;Earth;2017-04-06 09:15:33;10.74760091756775;False
3449126;3449126;0.4305662442;2003-01-08;38940.5165964854;60296708.0;Earth;2017-01-05 08:17:55;12.5071449323948;False
2481965;2481965;0.4305662442;2003-01-08;38940.5104935008;60296688.0;Earth;2017-04-06 09:18:46;12.50599868027013;False
2208115;2208115;0.4305662442;2003-01-15;45195.7160412241;46415732.0;Earth;2017-04-06 09:25:28;23.29340240797193;True
2267720;2267720;0.9863702813;2003-01-15;81197.163277141;19512124.0;Earth;2017-04-06 09:24:35;21.15590087306011;True
3005969;3005969;0.2060819612;2003-01-15;63029.9652260742;39549616.0;Earth;2017-04-06 09:18:13;6.858816002170841;False
3739413;3739413;0.1563291544;2003-01-15;118933.1440375608;74272176.0;Earth;2017-04-06 08:29:19;3.744017549389499;False
3766361;3766361;0.1879489824;2003-01-15;53848.425393445;33024364.0;Earth;2017-04-06 08:21:07;1.707604478026161;False
2250458;2250458;1.4929318344;2003-01-22;114834.5343126569;59920232.0;Earth;2017-09-27 06:52:17;35.55663293109077;False
3423027;3423027;0.1794898848;2003-01-22;17864.639858559;24780724.0;Earth;2017-04-06 09:03:08;8.954255456478924;False
3448069;3448069;0.1636967205;2003-01-22;42003.6823083186;19365576.0;Earth;2017-04-06 09:01:16;3.951617569174442;False
3552523;3552523;0.0622357573;2003-01-22;28665.9339278607;36899620.0;Earth;2017-04-06 08:55:37;4.560152092259355;False
3616699;3616699;0.0859092601;2003-01-22;18862.4946011151;59191556.0;Earth;2017-04-06 08:48:11;8.430289164510853;False
3463371;3463371;0.411187571;2003-01-22;60562.2300942892;56962212.0;Earth;2017-04-06 09:00:25;21.03334897898406;False
2405189;2405189;0.4508582062;2003-02-08;26166.979664383;35372824.0;Earth;2017-07-28 06:19:28;13.69555450680492;False
3689018;3689018;0.0375007522;2003-02-08;60384.9542041789;58483464.0;Earth;2017-04-06 08:38:41;20.02617052744297;False
3558379;3558379;0.0118587791;2003-02-15;76021.7433096272;51631660.0;Earth;2017-04-06 08:54:16;10.42288418267482;False
3638286;3638286;0.0622357573;2003-02-15;89986.9179311035;54013164.0;Earth;2017-04-06 08:45:55;4.873367484614554;False
3743123;3743123;0.1241766613;2003-02-15;66366.0151481984;55724820.0;Earth;2017-09-03 06:18:06;27.72270532641191;False
2163691;2163691;2.3661375011;2003-02-22;95311.4949256569;69132704.0;Earth;2017-04-06 09:26:13;40.88450899081099;False
3050514;3050514;0.0899580388;2003-02-22;60372.1234104898;15023791.0;Earth;2017-04-06 09:16:50;0.5508615777514466;False
3371362;3371362;0.6516883822;2003-02-22;67493.8636127561;46546908.0;Earth;2017-04-06 09:06:43;9.446306274848578;False
3522123;3522123;0.411187571;2003-02-22;40225.4488653552;54352336.0;Earth;2016-06-02 06:16:36;16.92122311377372;True
2468727;2468727;0.411187571;2003-02-22;40225.44838851;54352388.0;Earth;2017-04-06 09:19:20;16.9208815716098;True
3772396;3772396;0.4467247133;2003-02-22;53305.2878287028;43617368.0;Earth;2017-05-02 06:23:10;22.92432496700047;True
3136736;3136736;0.2844722965;2003-03-08;14065.7743213805;30308656.0;Earth;2017-04-06 09:14:48;6.689356639226509;False
3267065;3267065;0.1636967205;2003-03-08;43784.9809179793;30657952.0;Earth;2017-04-06 09:11:30;2.300296344221766;False
3388356;3388356;0.1714115092;2003-03-08;51173.1175344628;61769748.0;Earth;2017-04-06 09:05:41;26.20153075051784;False
2488615;2488615;0.2844722965;2003-03-08;14065.774410906;30308656.0;Earth;2017-05-15 19:01:37;6.689210333586633;False
3117468;3117468;0.1879489824;2003-03-15;42087.3886493636;16633575.0;Earth;2017-06-21 06:17:20;9.488402611056026;False
3608622;3608622;0.0820427065;2003-03-15;73049.2814777422;53663108.0;Earth;2017-04-06 08:49:01;26.49645631312304;False
3602933;3602933;0.2060819612;2003-03-15;19120.1084302725;15139507.0;Earth;2017-04-06 08:49:56;4.69351067863491;False
2026379;2026379;1.4929318344;2003-03-22;69443.0546211828;27458170.0;Earth;2017-04-06 09:29:25;8.687526232681218;False
3151655;3151655;0.1968067451;2003-03-22;51914.473369438;1391554.75;Earth;2017-04-06 09:14:13;6.604606154991182;False
3712947;3712947;0.0358129403;2003-03-22;57928.765495793;26778782.0;Earth;2017-04-06 08:35:14;8.826118405258882;False
